invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
i336669,c201951,souvenir,4,46.92,09-02-2023,viaport outlet
i465058,c822130,clothing,2,600.16,20-02-2023,mall of istanbul
i656589,c269028,technology,4,4200.0,01-02-2023,metrocity
i223894,c208575,cosmetics,5,203.3,08-01-2023,kanyon
i270772,c124886,clothing,1,300.08,16-01-2023,mall of istanbul
i158268,c314076,clothing,5,1500.4,24-01-2023,mall of istanbul
i294250,c462035,souvenir,5,58.65,06-01-2023,emaar square mall
i265700,c195114,books,1,15.15,07-02-2023,kanyon
i581769,c616094,souvenir,3,35.19,24-01-2023,metrocity
i113277,c335943,books,2,30.3,22-01-2023,metrocity
i218432,c309802,toys,3,107.52,01-01-2023,emaar square mall
i186131,c838572,toys,4,143.36,30-01-2023,mall of istanbul
i217899,c179863,clothing,1,300.08,25-02-2023,kanyon
i134702,c953292,toys,3,107.52,31-01-2023,mall of istanbul
i135850,c137655,clothing,1,300.08,17-02-2023,metropol avm
i122129,c240875,food & beverage,4,20.92,12-01-2023,metropol avm
i238587,c239836,souvenir,1,11.73,08-03-2023,kanyon
i314612,c249407,food & beverage,3,15.69,02-03-2023,mall of istanbul
i125803,c780116,cosmetics,3,121.98,06-01-2023,viaport outlet
i322966,c886915,clothing,1,300.08,01-01-2023,emaar square mall
i632179,c122727,books,4,60.6,13-01-2023,istinye park
i415455,c698157,cosmetics,2,81.32,17-01-2023,kanyon
i857562,c299581,toys,3,107.52,11-02-2023,metropol avm
i102876,c283599,cosmetics,3,121.98,27-02-2023,mall of istanbul
i106654,c149870,toys,3,107.52,13-01-2023,kanyon
i732218,c226154,clothing,1,300.08,06-03-2023,cevahir avm
i146582,c108801,clothing,4,1200.32,12-01-2023,kanyon
i512834,c120145,clothing,2,600.16,23-02-2023,kanyon
i999973,c248542,technology,1,1050.0,11-01-2023,mall of istanbul
i217366,c822928,clothing,4,1200.32,04-03-2023,kanyon
i272216,c275468,technology,1,1050.0,28-01-2023,mall of istanbul
i191745,c303283,shoes,3,1800.51,05-02-2023,zorlu center
i225319,c335864,food & beverage,2,10.46,17-02-2023,mall of istanbul
i163826,c226411,clothing,2,600.16,31-01-2023,metrocity
i228629,c272055,cosmetics,2,81.32,03-01-2023,kanyon
i284241,c285702,souvenir,2,23.46,22-02-2023,istinye park
i664173,c732408,clothing,5,1500.4,05-01-2023,metropol avm
i147283,c318701,cosmetics,2,81.32,07-03-2023,kanyon
i134312,c146913,food & beverage,5,26.15,06-03-2023,istinye park
i135415,c212287,clothing,2,600.16,18-02-2023,mall of istanbul
i189585,c699980,toys,4,143.36,09-01-2023,kanyon
i163940,c287328,clothing,4,1200.32,30-01-2023,metropol avm
i434191,c220492,clothing,4,1200.32,15-02-2023,kanyon
i205022,c199957,books,3,45.45,17-02-2023,mall of istanbul
i168661,c197383,technology,3,3150.0,28-01-2023,istinye park
i206435,c251407,clothing,2,600.16,05-02-2023,mall of istanbul
i290497,c277348,books,5,75.75,01-02-2023,metrocity
i121597,c293908,clothing,4,1200.32,22-02-2023,cevahir avm
i263060,c692421,food & beverage,1,5.23,07-01-2023,kanyon
i211176,c255112,clothing,4,1200.32,24-02-2023,mall of istanbul
i193633,c188995,cosmetics,3,121.98,01-02-2023,metrocity
i149205,c232847,souvenir,4,46.92,06-01-2023,zorlu center
i193296,c311102,clothing,4,1200.32,08-03-2023,cevahir avm
i224944,c271742,clothing,4,1200.32,22-01-2023,kanyon
i229465,c529830,clothing,5,1500.4,15-01-2023,forum istanbul
i122170,c306771,clothing,3,900.24,26-02-2023,metropol avm
i170508,c224370,cosmetics,5,203.3,22-01-2023,metropol avm
i752467,c198981,clothing,3,900.24,09-02-2023,mall of istanbul
i309878,c808697,toys,4,143.36,22-02-2023,metrocity
i707352,c203016,food & beverage,5,26.15,07-02-2023,mall of istanbul
i234481,c220793,food & beverage,4,20.92,13-02-2023,metropol avm
i174655,c174141,toys,3,107.52,20-02-2023,istinye park
i135858,c326458,cosmetics,4,162.64,21-02-2023,istinye park
i818944,c291539,souvenir,1,11.73,15-02-2023,istinye park
i295073,c296538,cosmetics,1,40.66,07-01-2023,mall of istanbul
i114235,c347140,food & beverage,4,20.92,06-01-2023,forum istanbul
i221991,c250671,clothing,2,600.16,19-01-2023,cevahir avm
i149686,c985486,clothing,5,1500.4,17-01-2023,kanyon
i137558,c318856,shoes,4,2400.68,15-01-2023,mall of istanbul
i112695,c221224,shoes,3,1800.51,28-01-2023,cevahir avm
i102118,c336690,cosmetics,3,121.98,10-02-2023,kanyon
i139464,c181883,clothing,5,1500.4,06-02-2023,kanyon
i297849,c187938,toys,5,179.2,10-02-2023,kanyon
i800520,c511552,food & beverage,5,26.15,11-01-2023,metropol avm
i220393,c137230,clothing,5,1500.4,14-01-2023,metropol avm
i174488,c209905,cosmetics,5,203.3,20-01-2023,kanyon
i277374,c244427,cosmetics,4,162.64,21-01-2023,mall of istanbul
i449982,c103917,shoes,5,3000.85,07-02-2023,metropol avm
i303386,c277698,cosmetics,1,40.66,24-01-2023,mall of istanbul
i594522,c217833,clothing,5,1500.4,29-01-2023,zorlu center
i360162,c246453,clothing,4,1200.32,08-02-2023,istinye park
i231579,c153605,cosmetics,5,203.3,15-02-2023,metrocity
i488907,c224172,clothing,1,300.08,25-02-2023,cevahir avm
i425317,c242292,toys,5,179.2,28-01-2023,metropol avm
i165234,c258896,clothing,3,900.24,26-02-2023,kanyon
i330586,c310606,clothing,2,600.16,30-01-2023,zorlu center
i472247,c332668,clothing,1,300.08,06-03-2023,mall of istanbul
i122355,c284273,toys,3,107.52,16-02-2023,metrocity
i920990,c193888,toys,3,107.52,07-01-2023,kanyon
i249485,c251717,clothing,4,1200.32,10-02-2023,metrocity
i335423,c210316,souvenir,5,58.65,19-02-2023,metrocity
i150650,c241900,cosmetics,4,162.64,29-01-2023,kanyon
i400458,c303266,cosmetics,4,162.64,31-01-2023,kanyon
i198435,c210369,cosmetics,4,162.64,14-01-2023,forum istanbul
i740708,c247425,technology,3,3150.0,08-03-2023,kanyon
i694067,c601559,clothing,2,600.16,15-02-2023,metrocity
i206526,c567374,clothing,2,600.16,05-03-2023,istinye park
i233821,c250354,shoes,4,2400.68,18-01-2023,mall of istanbul
i186659,c948995,clothing,4,1200.32,16-01-2023,metrocity
i269479,c125889,clothing,2,600.16,25-02-2023,kanyon
i100863,c302400,food & beverage,2,10.46,04-01-2023,emaar square mall
i460215,c442267,clothing,2,600.16,27-01-2023,emaar square mall
i199848,c177209,clothing,5,1500.4,02-01-2023,istinye park
i142232,c644386,cosmetics,3,121.98,03-03-2023,viaport outlet
i220233,c130360,food & beverage,2,10.46,11-01-2023,mall of istanbul
i197618,c910106,shoes,3,1800.51,04-02-2023,metropol avm
i637185,c693029,clothing,1,300.08,08-03-2023,metropol avm
i184889,c223713,books,2,30.3,16-02-2023,metrocity
i337885,c710005,clothing,2,600.16,27-02-2023,mall of istanbul
i842992,c196836,clothing,4,1200.32,13-02-2023,istinye park
i261700,c293198,clothing,4,1200.32,12-01-2023,kanyon
i673938,c188449,clothing,4,1200.32,11-02-2023,forum istanbul
i116965,c154696,cosmetics,2,81.32,02-03-2023,kanyon
i325651,c204869,clothing,4,1200.32,19-02-2023,metropol avm
i235913,c541093,clothing,1,300.08,11-02-2023,metrocity
i771308,c172509,clothing,3,900.24,24-02-2023,mall of istanbul
i266595,c370386,food & beverage,4,20.92,05-01-2023,kanyon
i133817,c228662,toys,4,143.36,04-02-2023,forum istanbul
i477053,c249397,food & beverage,2,10.46,21-02-2023,kanyon
i234792,c147118,cosmetics,3,121.98,06-03-2023,mall of istanbul
i163655,c257362,clothing,1,300.08,04-02-2023,cevahir avm
i546409,c229790,cosmetics,4,162.64,07-01-2023,metropol avm
i280776,c207476,clothing,2,600.16,18-02-2023,metropol avm
i177190,c106686,shoes,4,2400.68,12-02-2023,kanyon
i272654,c315549,food & beverage,5,26.15,26-02-2023,istinye park
i111543,c208377,clothing,2,600.16,31-01-2023,kanyon
i285919,c636441,clothing,1,300.08,04-01-2023,emaar square mall
i744264,c239216,shoes,5,3000.85,06-03-2023,kanyon
i252324,c197406,toys,2,71.68,04-02-2023,zorlu center
i686805,c280776,shoes,3,1800.51,24-01-2023,viaport outlet
i283195,c561758,cosmetics,2,81.32,08-01-2023,mall of istanbul
i312164,c295498,cosmetics,5,203.3,28-01-2023,metrocity
i301881,c327623,clothing,2,600.16,24-02-2023,metrocity
i231126,c314383,food & beverage,4,20.92,14-02-2023,metropol avm
i192397,c240478,toys,3,107.52,03-01-2023,istinye park
i226772,c241976,toys,5,179.2,06-02-2023,istinye park
i175986,c586334,clothing,4,1200.32,26-02-2023,viaport outlet
i292848,c312606,cosmetics,3,121.98,05-01-2023,metrocity
i147420,c252487,toys,4,143.36,23-02-2023,istinye park
i479854,c735863,souvenir,1,11.73,16-02-2023,kanyon
i205095,c243380,shoes,2,1200.34,02-03-2023,metropol avm
i863740,c260703,toys,4,143.36,30-01-2023,metrocity
i298567,c218415,clothing,1,300.08,11-01-2023,kanyon
i121116,c190715,shoes,4,2400.68,03-01-2023,emaar square mall
i261441,c148549,cosmetics,2,81.32,19-01-2023,viaport outlet
i166856,c481017,cosmetics,2,81.32,02-03-2023,metrocity
i311780,c339720,shoes,1,600.17,01-01-2023,mall of istanbul
i587419,c212181,books,1,15.15,04-02-2023,zorlu center
i160186,c339324,books,5,75.75,28-01-2023,zorlu center
i185333,c169827,cosmetics,3,121.98,01-03-2023,mall of istanbul
i114333,c568389,cosmetics,5,203.3,01-03-2023,emaar square mall
i302005,c213217,clothing,4,1200.32,18-02-2023,kanyon
i337242,c145018,clothing,1,300.08,23-02-2023,kanyon
i400737,c195366,shoes,1,600.17,07-01-2023,metrocity
i316782,c325872,clothing,4,1200.32,21-02-2023,metropol avm
i117016,c986197,shoes,4,2400.68,23-01-2023,kanyon
i657329,c189741,food & beverage,3,15.69,23-01-2023,metrocity
i929473,c890735,clothing,1,300.08,21-01-2023,cevahir avm
i247492,c206562,shoes,5,3000.85,09-01-2023,kanyon
i740802,c772684,shoes,5,3000.85,20-01-2023,viaport outlet
i953148,c767188,books,2,30.3,18-02-2023,istinye park
i129889,c721421,food & beverage,5,26.15,06-02-2023,metropol avm
i598436,c248621,books,5,75.75,06-01-2023,kanyon
i686139,c251784,food & beverage,1,5.23,07-01-2023,kanyon
i183406,c194507,shoes,2,1200.34,28-02-2023,metrocity
i246518,c338076,souvenir,1,11.73,23-02-2023,metrocity
i114777,c232108,clothing,5,1500.4,19-02-2023,kanyon
i308522,c147643,souvenir,4,46.92,21-01-2023,kanyon
i762513,c328522,toys,1,35.84,13-02-2023,kanyon
i218459,c178011,food & beverage,1,5.23,16-01-2023,istinye park
i244134,c246368,souvenir,1,11.73,27-01-2023,metropol avm
i822085,c818048,toys,2,71.68,19-01-2023,viaport outlet
i333238,c107444,technology,5,5250.0,25-02-2023,kanyon
i550315,c157713,clothing,4,1200.32,03-01-2023,metropol avm
i280994,c602834,souvenir,3,35.19,13-02-2023,zorlu center
i617308,c221887,food & beverage,2,10.46,02-03-2023,viaport outlet
i184775,c212842,toys,3,107.52,23-02-2023,metrocity
i222557,c169391,technology,2,2100.0,16-01-2023,mall of istanbul
i323467,c332104,food & beverage,5,26.15,28-01-2023,mall of istanbul
i119226,c226123,shoes,1,600.17,21-01-2023,kanyon
i248661,c369373,food & beverage,5,26.15,26-02-2023,kanyon
i316375,c189911,clothing,2,600.16,08-02-2023,cevahir avm
i910334,c181182,clothing,5,1500.4,18-01-2023,mall of istanbul
i174112,c564609,cosmetics,2,81.32,20-02-2023,forum istanbul
i747997,c200531,food & beverage,5,26.15,12-01-2023,kanyon
i303024,c252144,toys,4,143.36,09-02-2023,zorlu center
i223954,c394676,toys,2,71.68,05-02-2023,istinye park
i954678,c871112,clothing,5,1500.4,21-02-2023,kanyon
i470016,c151477,clothing,4,1200.32,16-02-2023,istinye park
i236868,c111453,cosmetics,4,162.64,17-02-2023,kanyon
i271963,c614701,clothing,4,1200.32,19-01-2023,emaar square mall
i197722,c459765,food & beverage,5,26.15,16-02-2023,mall of istanbul
i397319,c231204,shoes,4,2400.68,03-03-2023,zorlu center
i151058,c485992,food & beverage,1,5.23,23-02-2023,kanyon
i304558,c233183,books,5,75.75,05-01-2023,viaport outlet
i127393,c273262,books,2,30.3,14-02-2023,kanyon
i358484,c272881,clothing,3,900.24,17-02-2023,metrocity
i277432,c214334,food & beverage,1,5.23,31-01-2023,mall of istanbul
i150925,c863426,cosmetics,5,203.3,24-02-2023,istinye park
i160706,c504796,cosmetics,2,81.32,27-01-2023,istinye park
i186027,c418105,food & beverage,1,5.23,17-02-2023,kanyon
i160705,c284761,clothing,5,1500.4,22-02-2023,cevahir avm
i177475,c208534,shoes,4,2400.68,28-02-2023,forum istanbul
i261376,c205317,clothing,3,900.24,05-03-2023,mall of istanbul
i149176,c150373,food & beverage,2,10.46,12-02-2023,zorlu center
i180680,c825263,books,4,60.6,12-02-2023,metropol avm
i315365,c254966,clothing,5,1500.4,13-01-2023,mall of istanbul
i123872,c196804,clothing,5,1500.4,12-01-2023,kanyon
i127369,c268550,clothing,3,900.24,22-01-2023,kanyon
i246696,c193699,clothing,5,1500.4,07-01-2023,zorlu center
i241174,c651694,food & beverage,3,15.69,02-03-2023,mall of istanbul
i226169,c282224,clothing,1,300.08,21-02-2023,kanyon
i108070,c604791,clothing,5,1500.4,23-02-2023,metropol avm
i991446,c464063,clothing,1,300.08,18-01-2023,metrocity
i339763,c460236,shoes,2,1200.34,07-02-2023,mall of istanbul
i190066,c209063,clothing,1,300.08,02-02-2023,kanyon
i213716,c112758,shoes,2,1200.34,31-01-2023,metropol avm
i218989,c188624,souvenir,3,35.19,22-01-2023,viaport outlet
i169211,c263498,toys,2,71.68,09-01-2023,zorlu center
i119927,c640219,clothing,3,900.24,23-01-2023,emaar square mall
i294960,c384044,clothing,3,900.24,14-01-2023,emaar square mall
i236297,c151971,clothing,4,1200.32,04-02-2023,mall of istanbul
i216078,c334762,food & beverage,1,5.23,11-02-2023,forum istanbul
i964567,c140268,clothing,5,1500.4,07-01-2023,kanyon
i288647,c715415,cosmetics,4,162.64,18-01-2023,metrocity
i214608,c290193,clothing,1,300.08,26-02-2023,metrocity
i458005,c320936,clothing,3,900.24,05-03-2023,kanyon
i289051,c241257,toys,1,35.84,24-01-2023,mall of istanbul
i207393,c174637,clothing,3,900.24,23-01-2023,mall of istanbul
i307588,c223437,clothing,2,600.16,03-03-2023,kanyon
i220123,c107400,souvenir,2,23.46,09-02-2023,istinye park
i234879,c932326,cosmetics,5,203.3,18-01-2023,viaport outlet
i122532,c897427,technology,1,1050.0,11-02-2023,mall of istanbul
i684629,c193268,toys,3,107.52,16-02-2023,mall of istanbul
i215726,c269397,shoes,3,1800.51,24-01-2023,mall of istanbul
i223002,c109323,cosmetics,1,40.66,20-02-2023,metropol avm
i391515,c299410,cosmetics,4,162.64,05-01-2023,viaport outlet
i157315,c308294,clothing,1,300.08,22-02-2023,istinye park
i943094,c291439,toys,1,35.84,07-03-2023,mall of istanbul
i307795,c213538,shoes,5,3000.85,08-03-2023,viaport outlet
i310507,c119336,cosmetics,1,40.66,11-01-2023,kanyon
i585033,c218882,food & beverage,1,5.23,09-02-2023,cevahir avm
i725521,c173169,food & beverage,2,10.46,18-02-2023,kanyon
i281901,c767429,books,3,45.45,10-01-2023,emaar square mall
i185125,c162334,clothing,1,300.08,07-01-2023,metropol avm
i320926,c160191,clothing,3,900.24,04-01-2023,metropol avm
i165247,c169064,clothing,4,1200.32,04-01-2023,mall of istanbul
i655988,c158534,clothing,2,600.16,06-01-2023,forum istanbul
i241508,c154436,clothing,3,900.24,08-01-2023,mall of istanbul
i718864,c205623,clothing,3,900.24,03-02-2023,zorlu center
i177848,c498014,toys,3,107.52,17-01-2023,kanyon
i253168,c250435,food & beverage,5,26.15,24-01-2023,cevahir avm
i219218,c232086,cosmetics,1,40.66,10-01-2023,metrocity
i160981,c174049,shoes,5,3000.85,16-01-2023,kanyon
i305928,c106337,food & beverage,1,5.23,02-02-2023,istinye park
i776154,c239099,shoes,3,1800.51,13-01-2023,mall of istanbul
i303558,c231636,cosmetics,3,121.98,19-02-2023,metropol avm
i210478,c150293,shoes,1,600.17,01-03-2023,mall of istanbul
i274740,c308061,food & beverage,3,15.69,14-01-2023,mall of istanbul
i217116,c100130,shoes,3,1800.51,08-02-2023,zorlu center
i291854,c128919,food & beverage,1,5.23,08-03-2023,metrocity
i121583,c325453,shoes,1,600.17,30-01-2023,mall of istanbul
i230533,c179879,food & beverage,5,26.15,03-01-2023,istinye park
i255108,c216040,clothing,2,600.16,09-01-2023,zorlu center
i530218,c780781,cosmetics,4,162.64,26-01-2023,metrocity
i175001,c291768,clothing,2,600.16,02-03-2023,kanyon
i177662,c198534,shoes,3,1800.51,08-03-2023,mall of istanbul
i169837,c171658,clothing,3,900.24,08-01-2023,istinye park
i262456,c145754,clothing,2,600.16,02-01-2023,mall of istanbul
i179345,c130009,clothing,5,1500.4,15-02-2023,zorlu center
i256962,c119255,clothing,5,1500.4,03-03-2023,kanyon
i366326,c798069,food & beverage,2,10.46,02-03-2023,mall of istanbul
i215447,c287083,food & beverage,5,26.15,25-01-2023,metropol avm
i816673,c294618,clothing,1,300.08,20-01-2023,kanyon
i890966,c173206,toys,5,179.2,24-01-2023,mall of istanbul
i180403,c176829,clothing,3,900.24,03-03-2023,metropol avm
i109122,c249466,clothing,3,900.24,05-02-2023,zorlu center
i654471,c239712,toys,2,71.68,07-02-2023,mall of istanbul
i228984,c352151,food & beverage,3,15.69,23-02-2023,metrocity
i278720,c664184,clothing,3,900.24,02-02-2023,mall of istanbul
i921327,c676443,clothing,2,600.16,03-01-2023,metropol avm
i751889,c106531,toys,5,179.2,27-02-2023,mall of istanbul
i277299,c336700,clothing,4,1200.32,03-02-2023,kanyon
i104019,c248203,books,1,15.15,02-03-2023,metropol avm
i571067,c418629,books,1,15.15,04-01-2023,metrocity
i285011,c254792,clothing,4,1200.32,02-03-2023,zorlu center
i770089,c855724,toys,4,143.36,02-02-2023,istinye park
i391462,c789618,books,5,75.75,15-01-2023,mall of istanbul
i240432,c217841,food & beverage,5,26.15,22-02-2023,zorlu center
i116181,c224076,food & beverage,5,26.15,06-02-2023,metrocity
i184838,c160906,shoes,4,2400.68,05-03-2023,mall of istanbul
i710374,c111351,clothing,1,300.08,26-02-2023,kanyon
i262839,c238812,shoes,3,1800.51,23-02-2023,mall of istanbul
i817033,c672037,technology,4,4200.0,14-02-2023,kanyon
i148876,c175947,clothing,4,1200.32,02-03-2023,cevahir avm
i615942,c378434,books,3,45.45,18-02-2023,mall of istanbul
i256245,c599578,toys,4,143.36,11-02-2023,metrocity
i168592,c110306,shoes,4,2400.68,10-01-2023,kanyon
i139350,c110913,food & beverage,5,26.15,19-01-2023,mall of istanbul
i445782,c193562,books,2,30.3,28-02-2023,mall of istanbul
i103332,c330003,clothing,1,300.08,06-03-2023,kanyon
i131003,c123162,food & beverage,1,5.23,20-02-2023,kanyon
i243190,c204309,clothing,1,300.08,27-01-2023,emaar square mall
i780992,c816982,clothing,4,1200.32,19-01-2023,metrocity
i207215,c117916,clothing,5,1500.4,01-02-2023,metrocity
i320104,c249899,shoes,1,600.17,20-01-2023,zorlu center
i134541,c225865,clothing,1,300.08,10-02-2023,zorlu center
i286945,c149404,shoes,3,1800.51,05-01-2023,metrocity
i683174,c193214,toys,1,35.84,23-02-2023,cevahir avm
i130349,c269597,books,5,75.75,31-01-2023,kanyon
i299697,c168576,food & beverage,1,5.23,30-01-2023,metropol avm
i751532,c321051,clothing,3,900.24,17-02-2023,zorlu center
i946235,c224384,clothing,2,600.16,25-02-2023,forum istanbul
i336248,c147755,clothing,3,900.24,23-01-2023,mall of istanbul
i140012,c303209,food & beverage,3,15.69,30-01-2023,mall of istanbul
i104568,c918064,toys,4,143.36,02-01-2023,metropol avm
i494310,c245505,shoes,1,600.17,21-02-2023,metrocity
i308384,c181634,clothing,2,600.16,10-01-2023,metropol avm
i309095,c109937,clothing,2,600.16,02-01-2023,metropol avm
i753765,c236310,clothing,3,900.24,13-01-2023,zorlu center
i331671,c187008,food & beverage,3,15.69,02-02-2023,istinye park
i218952,c226930,shoes,2,1200.34,05-03-2023,metropol avm
i148396,c226188,food & beverage,1,5.23,03-03-2023,metrocity
i452716,c931167,cosmetics,4,162.64,02-02-2023,metrocity
i307641,c109762,toys,4,143.36,31-01-2023,forum istanbul
i197141,c326006,cosmetics,5,203.3,08-02-2023,viaport outlet
i270005,c588850,cosmetics,1,40.66,06-02-2023,metrocity
i197132,c158791,toys,1,35.84,03-02-2023,viaport outlet
i187872,c160760,technology,3,3150.0,03-01-2023,kanyon
i311137,c204183,clothing,2,600.16,06-02-2023,metrocity
i124057,c401095,toys,1,35.84,15-01-2023,metropol avm
i159548,c307691,clothing,2,600.16,24-02-2023,metropol avm
i157939,c298281,toys,1,35.84,17-01-2023,forum istanbul
i312462,c124361,food & beverage,1,5.23,26-01-2023,metrocity
i626012,c237558,clothing,5,1500.4,08-02-2023,metrocity
i102773,c287506,cosmetics,1,40.66,05-01-2023,kanyon
i633257,c249005,technology,4,4200.0,06-03-2023,metropol avm
i239930,c590568,clothing,2,600.16,16-01-2023,metropol avm
i301045,c461456,clothing,1,300.08,22-01-2023,mall of istanbul
i324844,c172819,souvenir,3,35.19,19-02-2023,mall of istanbul
i253798,c157640,books,5,75.75,05-02-2023,metrocity
i257905,c200714,clothing,3,900.24,02-03-2023,metropol avm
i208397,c136367,clothing,5,1500.4,26-02-2023,viaport outlet
i257248,c140976,clothing,2,600.16,21-02-2023,kanyon
i111117,c314850,toys,3,107.52,01-02-2023,kanyon
