customer_id,gender,age,payment_method
c599052,male,24.0,credit card
c560758,female,29.0,cash
c229644,female,22.0,cash
c193666,male,43.0,cash
c196885,female,62.0,credit card
c168013,female,32.0,credit card
c268837,female,22.0,cash
c880074,female,61.0,cash
c331548,male,61.0,cash
c480387,female,44.0,cash
c260813,male,26.0,cash
c114014,male,35.0,debit card
c561733,female,23.0,cash
c100955,male,48.0,credit card
c663446,male,23.0,credit card
c205301,female,53.0,debit card
c330619,male,19.0,cash
c584715,female,35.0,cash
c432616,male,55.0,cash
c902223,female,50.0,debit card
c275551,female,65.0,cash
c263025,female,19.0,credit card
c819369,male,42.0,cash
c579495,male,21.0,credit card
c964439,male,62.0,credit card
c286684,female,61.0,debit card
c297003,female,39.0,credit card
c330753,female,41.0,cash
c336698,female,62.0,debit card
c159890,female,34.0,debit card
c324170,female,37.0,cash
c173327,female,63.0,credit card
c136207,male,62.0,credit card
c333100,male,38.0,cash
c320438,female,64.0,cash
c561012,female,31.0,credit card
c192973,female,59.0,debit card
c148798,male,41.0,credit card
c320494,male,31.0,cash
c909319,male,50.0,cash
c255450,female,21.0,credit card
c317531,female,51.0,cash
c589143,male,69.0,credit card
c323674,female,68.0,credit card
c294065,female,68.0,debit card
c191720,female,46.0,cash
c205214,female,23.0,credit card
c597361,female,33.0,cash
c194239,male,43.0,debit card
c929080,male,64.0,credit card
c152804,female,30.0,credit card
c982549,female,41.0,credit card
c172263,male,29.0,cash
c294484,female,32.0,credit card
c102488,female,43.0,credit card
c486543,female,51.0,debit card
c206883,female,25.0,cash
c247135,male,32.0,credit card
c199250,female,48.0,cash
c207738,female,18.0,credit card
c263414,female,26.0,credit card
c301122,female,29.0,credit card
c124505,male,61.0,debit card
c329446,female,43.0,credit card
c139878,male,33.0,debit card
c188068,female,49.0,cash
c308825,female,40.0,credit card
c307413,male,48.0,credit card
c324939,female,28.0,cash
c130784,male,55.0,credit card
c156084,female,24.0,debit card
c401846,female,46.0,debit card
c304436,female,38.0,credit card
c272807,male,39.0,credit card
c200135,female,64.0,debit card
c312524,female,39.0,debit card
c110545,female,67.0,credit card
c281643,male,38.0,cash
c150938,male,63.0,cash
c827307,female,18.0,credit card
c210105,female,31.0,credit card
c299889,female,37.0,credit card
c285550,female,68.0,credit card
c267073,female,49.0,cash
c159446,male,67.0,cash
c761785,male,63.0,cash
c283828,female,37.0,credit card
c251962,female,39.0,debit card
c131342,female,43.0,debit card
c181144,female,62.0,credit card
c175501,female,46.0,credit card
c209865,female,50.0,debit card
c295706,female,31.0,credit card
c336701,male,66.0,credit card
c117473,male,25.0,cash
c190591,male,20.0,credit card
c419853,male,69.0,cash
c275913,female,67.0,cash
c322862,female,54.0,credit card
c694359,female,64.0,cash
c118024,female,45.0,debit card
c791770,male,69.0,cash
c612512,female,32.0,credit card
c250615,male,32.0,cash
c259935,male,62.0,cash
c162487,female,31.0,credit card
c603835,female,41.0,cash
c498308,female,37.0,credit card
c296987,male,34.0,cash
c203014,male,25.0,debit card
c990565,male,18.0,debit card
c137854,male,40.0,debit card
c894841,female,44.0,cash
c311850,female,49.0,debit card
c308063,male,37.0,debit card
c118403,female,21.0,cash
c226528,female,58.0,cash
c313123,female,25.0,cash
c886074,female,52.0,cash
c214827,female,55.0,cash
c201789,male,46.0,credit card
c262224,female,44.0,credit card
c244282,female,26.0,cash
c211217,female,34.0,debit card
c619300,female,35.0,credit card
c290468,female,33.0,cash
c521933,female,59.0,debit card
c181335,female,30.0,cash
c126656,female,54.0,credit card
c328400,female,59.0,cash
c131349,female,19.0,debit card
c278788,male,52.0,credit card
c278640,female,36.0,cash
c129958,male,22.0,cash
c124730,male,22.0,debit card
c134334,female,57.0,debit card
c286120,male,61.0,credit card
c220820,male,51.0,cash
c117065,male,50.0,cash
c131195,female,28.0,cash
c233285,female,49.0,cash
c166828,male,63.0,cash
c453452,male,30.0,debit card
c851133,female,40.0,debit card
c143083,male,61.0,credit card
c879019,female,26.0,debit card
c112573,female,36.0,credit card
c329331,male,33.0,debit card
c553778,male,50.0,debit card
c262359,female,51.0,cash
c333582,female,34.0,cash
c331786,male,37.0,cash
c206700,female,44.0,cash
c253638,male,67.0,debit card
c285132,male,63.0,cash
c195043,male,20.0,cash
c229773,female,51.0,debit card
c162894,male,30.0,credit card
c852401,male,35.0,credit card
c298843,female,42.0,debit card
c246487,female,40.0,credit card
c380681,male,26.0,debit card
c224026,female,59.0,credit card
c187076,female,35.0,cash
c541826,female,41.0,cash
c304634,male,50.0,credit card
c117164,male,54.0,credit card
c270673,female,49.0,cash
c970614,male,18.0,debit card
c264005,male,66.0,cash
c106052,female,26.0,cash
c188288,female,22.0,cash
c332778,female,23.0,cash
c242664,male,48.0,cash
c334684,female,49.0,debit card
c255676,female,20.0,credit card
c162647,female,59.0,cash
c128755,female,31.0,cash
c181614,female,34.0,debit card
c618317,female,39.0,credit card
c741738,male,46.0,debit card
c290155,male,56.0,cash
c188807,female,47.0,credit card
c229080,male,68.0,cash
c276437,female,39.0,credit card
c407324,female,47.0,credit card
c195959,female,49.0,cash
c337642,male,51.0,cash
c139919,male,39.0,credit card
c711396,male,19.0,cash
c611049,female,25.0,debit card
c531566,female,47.0,credit card
c298796,female,68.0,cash
c975738,female,67.0,credit card
c312614,male,30.0,cash
c102843,female,27.0,cash
c139946,male,61.0,cash
c112549,male,31.0,debit card
c413483,female,64.0,debit card
c454090,male,36.0,cash
c279975,male,31.0,cash
c215639,female,46.0,credit card
c264384,male,36.0,credit card
c962101,female,67.0,cash
c241057,male,31.0,credit card
c265822,female,51.0,cash
c259572,female,34.0,credit card
c514410,male,44.0,credit card
c129451,male,21.0,credit card
c136052,female,65.0,credit card
c174489,female,68.0,cash
c247045,male,46.0,debit card
c161595,male,24.0,credit card
c274100,female,30.0,credit card
c332044,male,34.0,debit card
c188553,female,69.0,cash
c272504,male,55.0,debit card
c232637,female,69.0,cash
c295896,female,44.0,cash
c691632,female,23.0,credit card
c444933,male,24.0,credit card
c319508,female,47.0,cash
c176501,female,63.0,cash
c258137,male,62.0,cash
c171790,female,26.0,debit card
c261649,male,18.0,cash
c115912,female,44.0,cash
c219436,male,36.0,cash
c210784,male,64.0,cash
c320793,male,28.0,credit card
c266229,male,54.0,cash
c107458,male,61.0,debit card
c166288,female,18.0,cash
c123252,female,69.0,cash
c302546,male,33.0,credit card
c315985,female,56.0,credit card
c295684,female,51.0,credit card
c316266,male,42.0,debit card
c162526,female,26.0,credit card
c177563,female,41.0,cash
c209017,female,67.0,cash
c190916,female,42.0,debit card
c644361,male,40.0,credit card
c861905,female,31.0,cash
c162891,male,59.0,cash
c664619,female,44.0,credit card
c188872,female,51.0,cash
c223433,male,63.0,cash
c101647,female,47.0,cash
c111628,male,19.0,credit card
c939804,male,64.0,credit card
c567503,female,66.0,debit card
c248381,male,42.0,cash
c261651,female,64.0,debit card
c338259,male,52.0,debit card
c237585,male,68.0,credit card
c904217,female,68.0,debit card
c289322,male,37.0,credit card
c146034,female,51.0,cash
c173809,female,25.0,cash
c260650,male,29.0,cash
c441480,female,36.0,debit card
c231319,female,47.0,debit card
c288851,female,26.0,debit card
c177223,male,60.0,cash
c335524,female,53.0,debit card
c279241,male,46.0,cash
c938544,male,19.0,debit card
c974664,male,23.0,debit card
c592073,female,44.0,credit card
c205385,male,23.0,credit card
c236091,male,18.0,cash
c118612,male,40.0,credit card
c101253,female,53.0,debit card
c276382,male,32.0,debit card
c288905,female,40.0,credit card
c262643,female,60.0,cash
c144905,female,36.0,cash
c154911,female,27.0,debit card
c338046,female,35.0,credit card
c286623,female,66.0,cash
c889422,female,28.0,credit card
c301638,male,28.0,cash
c206102,female,24.0,credit card
c541055,female,25.0,cash
c116368,female,33.0,credit card
c296376,female,33.0,cash
c222206,male,22.0,credit card
c637483,female,43.0,credit card
c463847,female,39.0,credit card
c120517,female,60.0,credit card
c223666,male,36.0,credit card
c128840,male,22.0,cash
c717966,male,61.0,credit card
c110476,male,22.0,credit card
c119880,male,47.0,cash
c229898,female,33.0,cash
c143423,female,49.0,debit card
c164557,male,46.0,cash
c307879,male,55.0,cash
c283527,male,39.0,cash
c108253,female,51.0,credit card
c175857,female,58.0,debit card
c287034,female,38.0,debit card
c106784,male,41.0,debit card
c154925,female,24.0,cash
c426217,female,56.0,credit card
c274323,female,53.0,debit card
c265734,female,58.0,debit card
c143027,male,24.0,credit card
c258049,male,19.0,credit card
c894019,female,45.0,cash
c331392,female,53.0,credit card
c986469,female,23.0,debit card
c324258,male,46.0,cash
c181904,female,67.0,credit card
c135233,male,32.0,credit card
c204123,female,27.0,cash
c898307,female,57.0,cash
c272643,male,55.0,credit card
c853707,male,56.0,debit card
c616204,male,21.0,cash
c153678,female,43.0,cash
c537161,female,44.0,cash
c226418,male,49.0,debit card
c160758,male,50.0,cash
c159005,male,45.0,credit card
c245858,female,47.0,debit card
c103730,female,26.0,debit card
c286483,female,51.0,debit card
c198183,female,59.0,cash
c995911,female,29.0,cash
c172725,male,61.0,credit card
c794759,male,23.0,debit card
c574330,female,60.0,cash
c291557,male,46.0,debit card
c116611,male,44.0,cash
c100232,female,24.0,debit card
c256398,male,54.0,credit card
c143097,male,62.0,cash
c105220,female,39.0,cash
c257923,female,30.0,debit card
c265797,female,51.0,credit card
c164833,female,65.0,cash
c155426,male,59.0,cash
c179065,male,37.0,cash
c300412,female,38.0,credit card
c285753,male,30.0,debit card
c234017,female,35.0,debit card
c309718,female,60.0,cash
c256441,female,41.0,credit card
c274558,female,21.0,cash
c153478,female,45.0,debit card
c131226,female,62.0,credit card
c317628,female,49.0,credit card
c247966,female,48.0,debit card
c254653,male,69.0,cash
c213662,female,69.0,credit card
c696263,male,22.0,cash
c997728,female,61.0,credit card
c200349,female,46.0,cash
c167760,male,36.0,credit card
c116228,male,21.0,credit card
c248679,female,32.0,cash
c639493,female,52.0,cash
c317977,female,42.0,debit card
c977280,male,58.0,cash
c247573,female,42.0,credit card
c580623,female,19.0,cash
c320060,male,35.0,credit card
c248749,female,40.0,cash
c880900,female,46.0,credit card
c141678,female,55.0,cash
c258238,female,46.0,credit card
c762914,female,22.0,credit card
c387312,female,45.0,cash
c251959,male,32.0,cash
c584454,male,68.0,credit card
c669731,male,45.0,cash
c137924,female,48.0,cash
c199859,male,60.0,cash
c139249,male,54.0,cash
c358652,female,26.0,debit card
c112032,female,18.0,cash
c324827,female,56.0,credit card
c319980,female,61.0,cash
c368921,male,40.0,credit card
c817948,male,20.0,credit card
c229646,female,45.0,cash
c322246,male,54.0,debit card
c189541,male,65.0,debit card
c147640,male,54.0,credit card
c225873,male,32.0,cash
c242381,male,66.0,debit card
c202237,male,39.0,cash
c648956,female,35.0,debit card
c259568,female,29.0,credit card
c202771,female,68.0,cash
c120349,male,52.0,debit card
c526902,male,69.0,debit card
c305980,female,31.0,cash
c207539,female,66.0,credit card
c179500,female,51.0,debit card
c169955,male,52.0,credit card
c272118,female,50.0,cash
c341774,female,43.0,cash
c251946,male,62.0,cash
c118073,female,45.0,credit card
c321345,male,66.0,cash
c215446,female,50.0,cash
c186942,female,26.0,cash
c217575,female,39.0,cash
c161037,male,28.0,cash
c217138,female,44.0,cash
c176159,female,24.0,credit card
c318998,female,69.0,cash
c166946,female,59.0,cash
c224578,female,64.0,credit card
c239698,female,48.0,credit card
c305324,male,23.0,credit card
c203037,female,55.0,credit card
c198196,male,25.0,cash
c158021,female,58.0,cash
c274653,female,69.0,cash
c904624,female,48.0,credit card
c192088,male,24.0,cash
c268849,female,35.0,cash
c999853,female,27.0,cash
c146540,female,49.0,debit card
c105838,male,62.0,credit card
c332776,female,25.0,credit card
c190390,male,66.0,cash
c289633,female,55.0,cash
c450741,male,25.0,debit card
c227774,female,48.0,debit card
c844937,female,58.0,cash
c199118,female,36.0,credit card
c791224,female,37.0,cash
c536840,female,35.0,credit card
c691402,female,47.0,cash
c905330,female,33.0,credit card
c829986,female,23.0,debit card
c348574,male,21.0,cash
c295764,male,19.0,cash
c937840,male,63.0,credit card
c235435,female,26.0,debit card
c329265,female,26.0,credit card
c323994,female,51.0,cash
c300233,male,38.0,cash
c294471,female,52.0,cash
c227365,female,24.0,credit card
c290038,female,60.0,cash
c235553,female,68.0,credit card
c230336,male,61.0,cash
c396795,male,48.0,credit card
c656939,male,43.0,credit card
c241453,male,43.0,cash
c465578,male,63.0,cash
c353741,female,33.0,credit card
c328115,female,25.0,credit card
c228173,male,57.0,cash
c107885,male,69.0,cash
c773814,female,40.0,cash
c615270,female,54.0,credit card
c120844,female,61.0,credit card
c146957,male,45.0,credit card
c353392,male,55.0,debit card
c277604,female,64.0,cash
c339966,male,61.0,cash
c797976,female,43.0,credit card
c213254,female,62.0,cash
c242821,female,32.0,cash
c546435,female,65.0,cash
c274726,female,62.0,cash
c253058,male,19.0,debit card
c261735,female,64.0,debit card
c237688,male,61.0,credit card
c194544,male,30.0,credit card
c136782,male,54.0,debit card
c957500,male,24.0,debit card
c142815,female,40.0,cash
c116769,female,58.0,cash
c294953,female,48.0,credit card
c126206,male,59.0,debit card
c269784,female,32.0,debit card
c255092,female,65.0,credit card
c216439,female,35.0,credit card
c869815,female,65.0,debit card
c952724,male,32.0,cash
c155222,female,57.0,cash
c494223,male,44.0,cash
c295343,female,21.0,credit card
c194958,male,38.0,credit card
c133780,female,26.0,cash
c286855,female,66.0,credit card
c237603,male,69.0,cash
c655751,male,25.0,cash
c240466,female,56.0,debit card
c299891,female,26.0,cash
c762401,female,66.0,credit card
c234503,female,33.0,credit card
c114440,male,19.0,debit card
c963423,female,47.0,cash
c336678,male,32.0,cash
c289010,female,47.0,cash
c360513,female,40.0,cash
c180890,female,24.0,cash
c258030,female,52.0,cash
c313949,male,42.0,cash
c585024,male,23.0,cash
c488452,female,40.0,credit card
c234512,male,28.0,debit card
c173670,female,64.0,cash
c154028,male,19.0,cash
c192992,female,37.0,credit card
c238371,male,63.0,cash
c136147,female,25.0,debit card
c127573,male,47.0,cash
c956382,female,43.0,credit card
c550837,female,34.0,debit card
c334041,female,52.0,credit card
c288140,female,58.0,debit card
c380581,female,41.0,debit card
c325049,female,22.0,credit card
c314818,male,22.0,cash
c226497,female,19.0,cash
c168585,female,62.0,debit card
c227253,male,39.0,cash
c242734,female,48.0,cash
c238538,female,41.0,credit card
c175251,male,41.0,credit card
c303396,female,40.0,cash
c132527,male,45.0,credit card
c250378,male,35.0,cash
c304567,male,36.0,credit card
c120289,female,35.0,credit card
c746976,female,38.0,credit card
c178492,male,48.0,debit card
c185701,female,35.0,cash
c283750,female,49.0,cash
c149586,male,28.0,cash
c257235,female,37.0,debit card
c561284,male,19.0,credit card
c108143,female,67.0,cash
c178713,male,31.0,debit card
c121649,male,31.0,debit card
c290402,female,26.0,cash
c157237,male,32.0,cash
c120245,female,44.0,cash
c874697,female,52.0,cash
c389939,male,68.0,credit card
c501434,male,53.0,credit card
c697191,female,32.0,cash
c863287,male,69.0,credit card
c303542,male,24.0,credit card
c309715,male,54.0,cash
c316390,male,18.0,credit card
c205500,female,68.0,cash
c235725,female,31.0,cash
c510085,male,64.0,debit card
c382765,female,46.0,cash
c796146,male,25.0,debit card
c724796,female,44.0,cash
c532426,female,50.0,credit card
c122005,female,67.0,cash
c106324,female,65.0,debit card
c141374,male,46.0,cash
c691530,female,63.0,cash
c314951,male,43.0,cash
c316264,female,31.0,debit card
c289866,female,64.0,credit card
c143032,female,45.0,cash
c707856,male,39.0,cash
c264806,male,29.0,cash
c253287,male,44.0,debit card
c133351,female,57.0,cash
c611741,male,61.0,cash
c273571,female,21.0,cash
c170192,female,38.0,cash
c126605,male,51.0,cash
c291511,female,18.0,cash
c198272,female,28.0,cash
c221241,female,35.0,cash
c617119,female,37.0,cash
