id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
30160,Cristi Balanescu,,"arena,mtgo,paper",borderless,234666.0,234111.0,G,,G,4.0,,6091.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,normal,"{'brawl': True, 'commander': False, 'oathbreaker': True}",,4.0,{2}{G}{G},470294.0,307804.0,74657.0,29d25a08-7562-5593-89bd-9bc0222b0075,,,488178.0,"Garruk, Unleashed",284,,"+1: Up to one target creature gets +3/+3 and gains trample until end of turn.
−2: Create a 3/3 green Beast creature token. Then if an opponent controls more creatures than you, put a loyalty counter on Garruk, Unleashed.
−7: You get an emblem with ""At the",Legendary Planeswalker — Garruk,,,"M21,PM21",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/d515d5097606dd62', 'cardKingdomFoil': 'https://mtgjson.com/links/601ba0f264bc4b7d', 'cardmarket': 'https://mtgjson.com/links/a7b056612b1c2dd0', 'tcgplayer': 'https://mtgjson.com/links/2aabd97ea7be1200'}",mythic,bd16e1a6-0ece-44d5-8221-25892178e927,8d37d35b-8945-467b-910b-095a3696320f,32ea6b1c-d48e-4663-ad5c-d7f4a85450af,M21,,Garruk,Legendary,215622.0,"[+1]: Up to one target creature gets +3/+3 and gains trample until end of turn.
[−2]: Create a 3/3 green Beast creature token. Then if an opponent controls more creatures than you, put a loyalty counter on Garruk, Unleashed.
[−7]: You get an emblem with """,,Legendary Planeswalker — Garruk,Planeswalker,6445b1b1-3399-52dc-b2d1-0ef3801e17dd,"62e570b2-7c2e-577b-9299-41193f21c343,4c31e82b-c1b0-5d5b-b429-32d52caea3b7",
30190,Jesper Ejsing,,"arena,mtgo,paper",borderless,234639.0,234014.0,W,,W,2.0,,1711.0,,,,Some protection requires a bit of finesse.,,2015,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,Flash,normal,,,,{1}{W},466379.0,210493.0,74646.0,0274c2e0-51a3-5a90-a0bf-e1d4f48e5183,,,488395.0,Containment Priest,314,,"Flash
If a nontoken creature would enter the battlefield and it wasn't cast, exile it instead.",Creature — Human Cleric,,2,"C14,M21,MP2,PM21,PZ1,UMA",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/963706890b7b2f39', 'cardKingdomFoil': 'https://mtgjson.com/links/f9b985e8ca9c547a', 'cardmarket': 'https://mtgjson.com/links/e046a498e7619721', 'tcgplayer': 'https://mtgjson.com/links/ecb1b9801fe3e044'}",rare,d51bacdd-040e-45f7-9256-85f93801a10e,05752045-f30c-41e5-8dbc-dccaf81eb5df,8a76a9b9-3127-45fe-b20f-a8f643276281,M21,,"Human,Cleric",,215367.0,"Flash
If a nontoken creature would enter the battlefield and it wasn't cast, exile it instead.",2,Creature — Human Cleric,Creature,0282d6c1-49c2-53fc-ab4c-edb0db6ae522,59df52f8-8b22-579c-acb9-2fd576785692,
30191,Antonio José Manzanedo,,"arena,mtgo,paper",borderless,234622.0,233997.0,B,,B,3.0,,788.0,,,,"As blood touched the empty page, it formed words that seared themselves into the wizard's mind.",,2015,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,normal,,,,{1}{B}{B},466384.0,2534.0,74647.0,f9587fe8-44a9-5ece-83aa-afb9860abb48,,,488396.0,Grim Tutor,315,,"Search your library for a card, put that card into your hand, then shuffle your library. You lose 3 life.",Sorcery,,,"M21,ME3,PM21,S99",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/97e64b36e6f928f8', 'cardKingdomFoil': 'https://mtgjson.com/links/409875d0d0d07407', 'cardmarket': 'https://mtgjson.com/links/6ddc60bf7045e9d2', 'tcgplayer': 'https://mtgjson.com/links/a07f61e4246de575'}",mythic,fbf0dded-552a-4ad2-bb62-f1bfabad9bac,77d6d643-16d4-4b20-aedf-3aa4d0d86b88,e62f8d69-a559-4f13-a5c9-5fb750b4af2c,M21,,,,215342.0,"Search your library for a card, put that card into your hand, then shuffle your library. You lose 3 life.",,Sorcery,Sorcery,d844bf3f-d1a3-5ace-9160-dc26aae1a3f6,2ef98d9d-84ed-5ede-96ad-65a7ffee02fa,
30192,Kekai Kotaki,,"arena,mtgo,paper",borderless,234637.0,234012.0,B,,B,6.0,,935.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,normal,,,,{3}{B}{B}{B},468044.0,202445.0,74648.0,1dc39a78-5974-579e-b5e4-40494df005c6,,,488397.0,Massacre Wurm,316,,"When Massacre Wurm enters the battlefield, creatures your opponents control get -2/-2 until end of turn.
Whenever a creature an opponent controls dies, that player loses 2 life.",Creature — Wurm,,6,"M21,MBS,PM21",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/bbffd84d0084d6c8', 'cardKingdomFoil': 'https://mtgjson.com/links/c747f0dbaaf67867', 'cardmarket': 'https://mtgjson.com/links/acf388b762959e39', 'tcgplayer': 'https://mtgjson.com/links/6109e4fc127a0a22'}",mythic,a0523c0a-b9b6-4946-b90d-ed8e13cf1915,c716393b-3f24-402b-a296-ebba95d1be49,93cf50cf-0ecc-4d3e-abea-778c1ebacec4,M21,,Wurm,,215524.0,"When Massacre Wurm enters the battlefield, creatures your opponents control get -2/-2 until end of turn.
Whenever a creature an opponent controls dies, that player loses 2 life.",5,Creature — Wurm,Creature,84075610-bcac-509d-acd3-0717da7c91e2,f7912e33-fa58-58fc-b194-f2437eb1431e,
30193,Billy Christian,,"arena,mtgo,paper",borderless,234647.0,234046.0,G,,G,3.0,,16.0,,,,"All seeds share a common bond, calling to each other across infinity.",,2015,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,normal,,,,{2}{G},468254.0,200402.0,74649.0,b70ece09-afb9-5a49-9e22-007ea9918b31,,,488398.0,Cultivate,317,,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",Sorcery,,,"A25,C13,C16,C17,C18,C19,C20,CM2,CMD,CMR,E01,F11,M11,M21,MB1,PC2,PCA,PRM,PZ1,SLD",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/182ec9c689f3de5b', 'cardKingdomFoil': 'https://mtgjson.com/links/6826888550b4de72', 'cardmarket': 'https://mtgjson.com/links/990902b6ca28d8c2', 'tcgplayer': 'https://mtgjson.com/links/f9d574f081727f0a'}",rare,31233339-c5ec-40fb-badd-94ef7f0ff7c0,77bc9c15-7e6c-44cc-be9f-862c2d1e467f,8b755881-a72d-4e21-a369-d2924eb4585a,M21,,,,215558.0,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",,Sorcery,Sorcery,8a150628-783f-50f4-9006-d36dd693f047,e87a0a8c-e03d-573e-a6c7-9c2fb268a090,
30194,Sam Rowan,,"arena,mtgo,paper",borderless,234678.0,234179.0,G,,G,2.0,,518.0,,,,"In nature, not a single bone or scrap of flesh goes to waste.",,2015,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,normal,,,,{1}{G},470944.0,203386.0,74650.0,f0ba90b3-4603-5d6a-88a8-35803422ccde,,,488399.0,Scavenging Ooze,318,,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on Scavenging Ooze and you gain 1 life.",Creature — Ooze,,2,"C16,CM2,CMD,M14,M21,MM3,PDP14,PM21,PRM,SLD",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/0065fc2062754e0e', 'cardKingdomFoil': 'https://mtgjson.com/links/3a9384c7098c9cf0', 'cardmarket': 'https://mtgjson.com/links/9c174465677f15b8', 'tcgplayer': 'https://mtgjson.com/links/4cb85dc1783ce567'}",rare,0a91920a-7de3-4e9b-9cce-ff43ce0157b8,aa0da0e8-c1d0-412e-8942-668e11903caa,1ff25f67-36a7-4cfa-a2b1-2135b5b6fb67,M21,,Ooze,,215696.0,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on Scavenging Ooze and you gain 1 life.",2,Creature — Ooze,Creature,38aac902-fd08-546a-86d5-8f0ce99b91c0,e22cac69-1970-551c-b6a5-bac392e165df,
30195,Joseph Meehan,,"arena,mtgo,paper",borderless,234638.0,234013.0,,,,4.0,,21.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,normal,,,,{4},468014.0,5375.0,74651.0,a137a1f8-c36c-5b8f-ac71-841b192bb982,,,488400.0,Solemn Simulacrum,319,,"When Solemn Simulacrum enters the battlefield, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.
When Solemn Simulacrum dies, you may draw a card.",Artifact Creature — Golem,,2,"C14,C15,C16,C19,C20,CM2,CMD,DDU,M12,M21,MB1,MPS,MRD,PM21",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/d9478a38463f3829', 'cardKingdomFoil': 'https://mtgjson.com/links/c9ceaca60e652839', 'cardmarket': 'https://mtgjson.com/links/fc578fb79262dfa0', 'tcgplayer': 'https://mtgjson.com/links/9249c375f407e5f8'}",rare,25eab51a-8dad-4a37-9551-c6bf0dc6ecf5,dc682134-81b5-4600-b641-dba845d2cc68,00c0543c-2a1f-4425-8283-4062d74a1637,M21,,Golem,,215500.0,"When Solemn Simulacrum enters the battlefield, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.
When Solemn Simulacrum dies, you may draw a card.",2,Artifact Creature — Golem,"Artifact,Creature",633734ac-e0aa-56ee-9ff2-4563deb0ad82,9a343ba7-a9f1-5833-a0c3-f3bf18de6517,
50247,Chuck Lukacs,,"arena,mtgo,paper",borderless,231293.0,230680.0,W,,W,4.0,,5658.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Escape,normal,"{'brawl': True, 'commander': False, 'oathbreaker': True}",,5,{2}{W}{W},429021.0,290216.0,73762.0,88622877-c143-51c7-b26e-b33522c9925c,,,,"Elspeth, Sun's Nemesis",255,,,,,,"PPRO,PTHB,THB",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/cee718301b9b1425', 'cardKingdomFoil': 'https://mtgjson.com/links/fc05dfcc62f5fed7', 'cardmarket': 'https://mtgjson.com/links/29401f8a69f7c574', 'tcgplayer': 'https://mtgjson.com/links/7a7e0391a2c1d7f3'}",mythic,fedff53b-b5c7-470e-bb66-797d5d20b983,a0d24c44-408a-4154-8c76-0240c34afc51,faf296b0-59e5-4ec9-9912-e5e21c0ce9f5,THB,,Elspeth,Legendary,206011.0,"[−1]: Up to two target creatures you control each get +2/+1 until end of turn.
[−2]: Create two 1/1 white Human Soldier creature tokens.
[−3]: You gain 5 life.
Escape—{4}{W}{W}, Exile four other cards from your graveyard. (You may cast this card from your",,Legendary Planeswalker — Elspeth,Planeswalker,73dd9a92-8dc7-5b19-b2ea-616c3ee2d4bd,57f20483-d1a9-56ea-ba93-28b4ac1ddde6,
50248,Chuck Lukacs,,"arena,mtgo,paper",borderless,231294.0,230681.0,"B,U",,"B,U",5.0,,3360.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,normal,"{'brawl': True, 'commander': False, 'oathbreaker': True}",,5,{3}{U}{B},429016.0,290211.0,73763.0,52719f93-1525-59da-bd15-6e4751621b37,,,,"Ashiok, Nightmare Muse",256,,,,,,"PTHB,THB",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/9a44e4dac6877b82', 'cardKingdomFoil': 'https://mtgjson.com/links/ad1d11b32de4b95c', 'cardmarket': 'https://mtgjson.com/links/c9a1d5fa267854f9', 'tcgplayer': 'https://mtgjson.com/links/50b32c55ce913e1f'}",mythic,c18d2a4a-cfde-434e-85eb-f9aae0da9dce,1b42c388-e532-43c3-a316-1e93a2988ecc,ebc9ff52-c914-4c48-9d35-0e4cd07741cb,THB,,Ashiok,Legendary,206009.0,"[+1]: Create a 2/3 blue and black Nightmare creature token with ""Whenever this creature attacks or blocks, each opponent exiles the top two cards of their library.""
[−3]: Return target nonland permanent to its owner's hand, then that player exiles a card ",,Legendary Planeswalker — Ashiok,Planeswalker,4aee7d96-11f6-5bf1-87df-7ea0b7f807a3,f2772c04-3e2a-5262-8e62-1954e2767d5e,
50249,Chuck Lukacs,,"arena,mtgo,paper",borderless,231345.0,230905.0,"G,W",,"G,W",4.0,,2708.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,normal,"{'brawl': True, 'commander': False, 'oathbreaker': True}",,4,{2}{G}{W},431284.0,291559.0,73764.0,a818f27a-6ae7-5631-93f5-15bdc084dfab,,,,"Calix, Destiny's Hand",257,,,,,,"PTHB,THB",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/410d58a13453d9fe', 'cardKingdomFoil': 'https://mtgjson.com/links/5978ccb08f4691f2', 'cardmarket': 'https://mtgjson.com/links/9da665d28c34287c', 'tcgplayer': 'https://mtgjson.com/links/6d38374751fd05ca'}",mythic,11529e37-0558-4ba9-ad04-3ddda05d25f5,d07147ed-57a2-4e86-9653-7d4f297b7e1b,d9f01177-2237-475e-ad91-114bfae077ce,THB,,Calix,Legendary,206896.0,"[+1]: Look at the top four cards of your library. You may reveal an enchantment card from among them and put that card into your hand. Put the rest on the bottom of your library in a random order.
[−3]: Exile target creature or enchantment you don't contr",,Legendary Planeswalker — Calix,Planeswalker,ac3a03fb-f346-59cf-b196-743a112efc5d,8411f0c8-7ca7-58b2-8f8f-8f4c721c56f0,
53153,Ralph Horsley,,paper,borderless,215798.0,215574.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314023.0,235423.0,,06ac3ada-0351-56e3-9c0f-e48f95ae94b2,,,439570.0,Faerie Aerie,181,,"Whenever you crank Faerie Aerie, create two 1/1 blue Faerie Spy creature tokens with flying, haste, and ""Whenever this creature deals combat damage to a player, draw a card."" Exile them at the beginning of the next end step.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/c114210c4e176cf0', 'cardKingdomFoil': 'https://mtgjson.com/links/7d9513c36cec89fa', 'cardmarket': 'https://mtgjson.com/links/f0e6b74041060e89', 'tcgplayer': 'https://mtgjson.com/links/3ba940520bfd22c8'}",mythic,07ea8a49-9644-4de9-8633-a38431a29c0b,93aee03a-18f2-43c8-8f8c-45da3777af60,22b92238-4d6a-483d-b916-fbb07c831870,UST,,Contraption,,153182.0,"Whenever you crank Faerie Aerie, create two 1/1 blue Faerie Spy creature tokens with flying, haste, and ""Whenever this creature deals combat damage to a player, draw a card."" Exile them at the beginning of the next end step.",,Artifact — Contraption,Artifact,6c42dedb-801c-5cfd-bf39-2ee063ee27c2,,agentsofsneak
53154,John Avon,,"mtgo,paper",borderless,215607.0,215247.0,G,,,0.0,,,,,,,,2015,,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,,normal,,,,,301553.0,2177.0,,cf304bd6-2625-5e15-a5dc-175408986c09,68075.0,68074.0,439605.0,Forest,216,,,Basic Land — Forest,,,"10E,2ED,2XM,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,AKH,AKR,ALA,ANA,ANB,ARC,ATH,AVR,BBD,BFZ,BRB,BTD,C13,C14,C15,C16,C17,C18,C19,CED,CEI,CHK,CM2,CMA,CMD,CMR,CST,DD1,DDD,DDE,DDG,DDH,DDJ,DDL,DDM,DDO,DDP,DDR,DDS,DDU,DKM,DOM,DPA,DTK,E01,ELD,EVG,FBB,FRF,G17,GK1,GK2,GN2",,"{'cardKingdom': 'https://mtgjson.com/links/1f0afa1426572a87', 'cardKingdomFoil': 'https://mtgjson.com/links/01158e8650606e5b', 'cardmarket': 'https://mtgjson.com/links/13b1505cdd7858af', 'tcgplayer': 'https://mtgjson.com/links/9e5c0275614f5e60'}",common,f8772631-d4a1-440d-ac89-ac6659bdc073,e012f549-5d3c-4107-ae2d-4e48bcbbaf42,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,UST,,Forest,Basic,151828.0,({T}: Add {G}.),,Basic Land — Forest,Land,2e38aa40-48bd-5a1b-bce7-a53f5ae2911d,,
53200,Chuck Lukacs,,paper,borderless,215613.0,215311.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Fight,normal,,,,,313532.0,235130.0,,70b79602-8583-5926-8bd6-0a00174879c4,,,439560.0,Bee-Bee Gun,171,,"Whenever you crank Bee-Bee Gun, until end of turn, target creature gains ""{2}: This creature fights another target creature.""",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/85b40a7c36646ede', 'cardKingdomFoil': 'https://mtgjson.com/links/0f71985c48f9f48c', 'cardmarket': 'https://mtgjson.com/links/997200f807b2292d', 'tcgplayer': 'https://mtgjson.com/links/a23efba7d54c92a5'}",mythic,c4927de5-69a4-4461-9ebe-b243e9cf00c4,cedc578b-ccf4-4f96-a0cd-c3d9a8b79a9d,bf512ea8-c6e5-452f-a52b-e981a1bb2076,UST,,Contraption,,152363.0,"Whenever you crank Bee-Bee Gun, until end of turn, target creature gains ""{2}: This creature fights another target creature.""",,Artifact — Contraption,Artifact,87a61aff-e72d-5c38-aa15-7c25ce164c41,,crossbreedlabs
53201,Ralph Horsley,,paper,borderless,215793.0,215569.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314019.0,235419.0,,b643a9af-52e8-5362-a8e5-4b37293aefb2,,,439563.0,Deadly Poison Sampler,174,,"Whenever you crank Deadly Poison Sampler, until end of turn, target creature gains ""Whenever this creature deals combat damage to a player, destroy target creature that player controls.""",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/15ed580f969e6c10', 'cardKingdomFoil': 'https://mtgjson.com/links/c3e897b91a8ccd91', 'cardmarket': 'https://mtgjson.com/links/6cc262d36e92b12d', 'tcgplayer': 'https://mtgjson.com/links/0906a0c93b6bd9ec'}",rare,c0242175-3e91-4a6e-bcaf-036ff75cef49,e3eaf9fd-0bbc-40de-9015-25d846270c50,fe7aafbf-fd19-44f9-b82f-032ae74e8b6f,UST,,Contraption,,153179.0,"Whenever you crank Deadly Poison Sampler, until end of turn, target creature gains ""Whenever this creature deals combat damage to a player, destroy target creature that player controls.""",,Artifact — Contraption,Artifact,cb854504-ccae-5539-aced-dafcf11ee47b,,agentsofsneak
53202,Ralph Horsley,,paper,borderless,215794.0,215570.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314020.0,235420.0,,8ecfb1c8-7e27-5d64-8809-e5336efd92af,,,439564.0,Dictation Quillograph,175,,"Whenever you crank Dictation Quillograph, until end of turn, target creature gains ""Whenever this creature deals combat damage to a player, you may draw a card. If you do, discard a card.""",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/15b660b7f527a585', 'cardKingdomFoil': 'https://mtgjson.com/links/0fbd7e85acaf20e3', 'cardmarket': 'https://mtgjson.com/links/ba4b7992a0ccf828', 'tcgplayer': 'https://mtgjson.com/links/d9d9f027198490c2'}",common,782d7294-14e6-4773-af8e-40b39f4f701a,3c7845b7-4a85-4610-98fe-2a2f7208c184,87e1e5a5-6970-4025-a068-2f53b038dec6,UST,,Contraption,,153153.0,"Whenever you crank Dictation Quillograph, until end of turn, target creature gains ""Whenever this creature deals combat damage to a player, you may draw a card. If you do, discard a card.""",,Artifact — Contraption,Artifact,507db51a-c0ba-5a3a-a347-e76ffec014a1,,agentsofsneak
53203,Ralph Horsley,,paper,borderless,215795.0,215571.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314021.0,235421.0,,06632c3b-63e9-5aad-a021-5003bccbc07c,,,439565.0,Dispatch Dispensary,176,,"Whenever you crank Dispatch Dispensary, create a 2/2 black Rogue creature token with menace.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/d057214d632c2174', 'cardKingdomFoil': 'https://mtgjson.com/links/8e7d96364bec5956', 'cardmarket': 'https://mtgjson.com/links/4010779656bd0607', 'tcgplayer': 'https://mtgjson.com/links/cefb8b64d28fae19'}",uncommon,eced6323-cfb6-4429-badb-2c249c6c69f4,c573b714-2503-486c-8657-86f154d2460e,18d8eff2-4f0f-42c2-beb5-95b3c3df2603,UST,,Contraption,,153144.0,"Whenever you crank Dispatch Dispensary, create a 2/2 black Rogue creature token with menace.",,Artifact — Contraption,Artifact,b20c429b-7b1a-570b-9eed-1b490b257d18,,agentsofsneak
53204,Franz Vohwinkel,,paper,borderless,215628.0,215337.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,313648.0,235220.0,,ba2a3536-89c8-5bbf-bb66-c0cc1d01fdd9,,,439566.0,Division Table,177,,"Whenever you crank Division Table, target player loses 2 life.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/84b7b29fe240ef39', 'cardKingdomFoil': 'https://mtgjson.com/links/a3e44624387a7670', 'cardmarket': 'https://mtgjson.com/links/659a596656ae736b', 'tcgplayer': 'https://mtgjson.com/links/b937bce8d598a5af'}",common,90fcd1f0-0ed3-46f9-a12a-fc0e9f99e97f,d0c5e1b2-e745-455e-86b3-6694c85b3da8,a96636d9-e7ae-40e1-a135-734a3dbbfa04,UST,,Contraption,,152425.0,"Whenever you crank Division Table, target player loses 2 life.",,Artifact — Contraption,Artifact,aeed39b2-face-596c-94ee-89349bef09f7,,leagueofdastardlydoom
53205,Chuck Lukacs,,paper,borderless,215796.0,215572.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,313531.0,235129.0,,d23cbd10-8adc-5a78-827d-121159e8fa1e,,,439567.0,Dogsnail Engine,178,,"Whenever you crank Dogsnail Engine, target player gains life equal to the greatest power among creatures you control.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/aaf1fe943a7c5d02', 'cardKingdomFoil': 'https://mtgjson.com/links/d408b1bc128cde5c', 'cardmarket': 'https://mtgjson.com/links/d08709afb1104bcd', 'tcgplayer': 'https://mtgjson.com/links/365fb92cf34e4ec4'}",uncommon,2003732e-efa5-42c7-8656-90fb4c9fc1e5,3c55c193-82f5-441f-a511-297696fb6196,30919630-a809-48d0-b5b1-edc02d3c36cd,UST,,Contraption,,152364.0,"Whenever you crank Dogsnail Engine, target player gains life equal to the greatest power among creatures you control.",,Artifact — Contraption,Artifact,6c743c36-1d66-5898-87ce-d32a1e9594c5,,crossbreedlabs
53206,Franz Vohwinkel,,paper,borderless,215626.0,215335.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,313650.0,235222.0,,024ac42b-64aa-5ee3-a53d-225cf62b52e4,,,439568.0,Dual Doomsuits,179,,"Whenever you crank Dual Doomsuits, each time a source you control would deal damage this turn, it deals double that damage instead.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/9a09c8383ec1f039', 'cardKingdomFoil': 'https://mtgjson.com/links/a176b91d9da6b3fc', 'cardmarket': 'https://mtgjson.com/links/6ce67c71411825dd', 'tcgplayer': 'https://mtgjson.com/links/6336821286a60691'}",rare,d5c91e63-284e-4403-af01-0cfe6af914c1,7bde771d-8257-4e2a-9043-9a30945d79d5,66141f0f-aea5-4119-8161-ba3b94c65bb4,UST,,Contraption,,152426.0,"Whenever you crank Dual Doomsuits, each time a source you control would deal damage this turn, it deals double that damage instead.",,Artifact — Contraption,Artifact,4c3fa1b3-a232-522f-8361-92e87d9d78d8,,leagueofdastardlydoom
53207,Jason Felix,,paper,borderless,215797.0,215573.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314022.0,235422.0,,95c3828f-d5e0-5aa0-bb4b-323ae8c37161,,,439569.0,Duplication Device,180,,"Whenever you crank Duplication Device, until end of turn, target creature becomes a copy of any creature on the battlefield, except it's an artifact in addition to its other types.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/ebc7914fcf70dea6', 'cardKingdomFoil': 'https://mtgjson.com/links/4d631b8310c60cae', 'cardmarket': 'https://mtgjson.com/links/615480e6e53425ca', 'tcgplayer': 'https://mtgjson.com/links/b40fb907e1b2cbb7'}",rare,b586c92c-ebd7-473c-ae55-2628a9eac390,54a4e52a-8857-45a4-8340-648033cf5777,5dee1b7e-7175-481d-9fa1-1873c73ffafc,UST,,Contraption,,153111.0,"Whenever you crank Duplication Device, until end of turn, target creature becomes a copy of any creature on the battlefield, except it's an artifact in addition to its other types.",,Artifact — Contraption,Artifact,9c8d1bc7-dc63-52d6-944c-95b5146542bb,,orderofthewidget
