cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate
30665483031895,S,Edison High,Huntington Beach Union High,Orange,711,302,541.0,554.0,534.0,208.0,30665483031895,618060.0,2226.0,Active,Orange,Huntington Beach Union High,Edison High,21400 Magnolia,21400 Magnolia,Huntington Beach,92646-6306,CA,21400 Magnolia,21400 Magnolia,Huntington Beach,92646-6306,CA,(714) 962-1356,,www.edisonchargers.com,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.655057,-117.971,Jennifer,Graves,jgraves@hbuhsd.edu,,,,,,,2016-08-09
49709204934154,S,Montgomery High,Santa Rosa High,Sonoma,420,147,540.0,563.0,535.0,98.0,49709204934154,635830.0,6127.0,Active,Sonoma,Santa Rosa High,Montgomery High,1250 Hahman Drive,1250 Hahman Dr.,Santa Rosa,95405-6934,CA,1250 Hahman Drive,1250 Hahman Dr.,Santa Rosa,95405-6934,CA,(707) 528-5191,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,38.439925,-122.68535,Randy,Burbank,rburbank@srcs.k12.ca.us,,,,,,,2016-07-26
45701360000000,D,,Shasta Union High,Shasta,1226,302,558.0,559.0,535.0,214.0,45701360000000,636600.0,,Active,Shasta,Shasta Union High,,"2200 Eureka Way, Suite B","2200 Eureka Way, Ste. B",Redding,96001-0337,CA,"2200 Eureka Way, Suite B","2200 Eureka Way, Ste. B",Redding,96001-0337,CA,(530) 241-3261,,www.suhsd.net,,,,,,56,High School District,,,,,,,,,,,40.586623,-122.40339,Jim,Cloney,jcloney@suhsd.net,,,,,,,2015-06-23
30664640000000,D,,Capistrano Unified,Orange,4370,2183,546.0,551.0,535.0,1506.0,30664640000000,607440.0,,Active,Orange,Capistrano Unified,,33122 Valle Road,33122 Valle Rd.,San Juan Capistrano,92675-4706,CA,33122 Valle Road,33122 Valle Rd.,San Juan Capistrano,92675-4706,CA,(949) 234-9200,,www.capousd.org,,,,,,54,Unified School District,,,,,,,,,,,33.487446,-117.66386,Kirsten,Vital,kmvital@capousd.org,,,,,,,2015-06-23
36678433630928,S,Grove,Redlands Unified,San Bernardino,32,28,552.0,506.0,535.0,17.0,36678433630928,632070.0,8292.0,Active,San Bernardino,Redlands Unified,Grove,200 Nevada Street,200 Nevada St.,Redlands,92373-5385,CA,200 Nevada Street,200 Nevada St.,Redlands,92373-5385,CA,(909) 798-7831,,www.thegroveschool.org,1999-09-01,,1.0,0180,Directly funded,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,N,0.0,34.054097,-117.2174,Ben,Moudry,ben.moudry@thegroveschool.org,,,,,,,2015-06-18
39686500125849,S,California Connections Academy @ Ripon,Ripon Unified,San Joaquin,59,11,542.0,487.0,535.0,6.0,39686500125849,632880.0,13152.0,Active,San Joaquin,Ripon Unified,California Connections Academy @ Ripon,"580 North Wilma Avenue, Suite G","580 North Wilma Ave., Ste. G",Ripon,95366-9514,CA,"580 North Wilma Avenue, Suite G","580 North Wilma Ave., Ste. G",Ripon,95366-9514,CA,(209) 253-1208,309.0,www.connectionsacademy.com/calcar,2012-08-27,,1.0,1398,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,F,0.0,37.745513,-121.13475,Richard,Savage,rsavage@connectionseducation.com,,,,,,,2015-06-18
49706070000000,D,,West Sonoma County Union High,Sonoma,507,219,545.0,551.0,535.0,147.0,49706070000000,602670.0,,Active,Sonoma,West Sonoma County Union High,,462 Johnson Street,462 Johnson St.,Sebastopol,95472-3431,CA,462 Johnson Street,462 Johnson St.,Sebastopol,95472-3431,CA,(707) 824-6403,,www.wscuhsd.k12.ca.us,,,,,,56,High School District,,,,,,,,,,,38.406075,-122.8226,Steven,Kellner,skellner.do@wscuhsd.k12.ca.us,,,,,,,2015-07-16
37682963730074,S,Mt. Carmel High,Poway Unified,San Diego,501,345,551.0,568.0,536.0,243.0,37682963730074,631530.0,4890.0,Active,San Diego,Poway Unified,Mt. Carmel High,9550 Carmel Mountain Road,9550 Carmel Mountain Rd.,San Diego,92129-2799,CA,9550 Carmel Mountain Road,9550 Carmel Mountain Rd.,San Diego,92129-2799,CA,(858) 484-1180,,www.powayusd.com/pusdmchs,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,32.965926,-117.12091,Greg,Magno,gmagno@powayusd.com,,,,,,,2015-06-18
34674473436714,S,Rio Americano High,San Juan Unified,Sacramento,371,202,539.0,548.0,536.0,131.0,34674473436714,634620.0,5812.0,Active,Sacramento,San Juan Unified,Rio Americano High,4540 American River Drive,4540 American River Dr.,Sacramento,95864-6104,CA,4540 American River Drive,4540 American River Dr.,Sacramento,95864-6104,CA,(916) 971-7494,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,1.0,38.579337,-121.35639,Brian,Ginter,brian.ginter@sanjuan.edu,,,,,,,2015-06-18
1612000134536,S,Livermore High,Livermore Valley Joint Unified,Alameda,382,191,543.0,554.0,536.0,134.0,1612000134536,622110.0,2630.0,Active,Alameda,Livermore Valley Joint Unified,Livermore High,600 Maple Street,600 Maple St.,Livermore,94550-3298,CA,600 Maple Street,600 Maple St.,Livermore,94550-3298,CA,(925) 606-4812,,www.livermorehs.schoolloop.com/,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.680526,-121.76173,Vicki,Scudder,vscudder@lvjusd.k12.ca.us,,,,,,,2015-09-15
49708620000000,D,,Petaluma Joint Union High,Sonoma,809,377,543.0,551.0,536.0,256.0,49708620000000,630250.0,,Active,Sonoma,Petaluma Joint Union High,,200 Douglas Street,200 Douglas St.,Petaluma,94952-2567,CA,200 Douglas Street,200 Douglas St.,Petaluma,94952-2567,CA,(707) 778-4604,,www.petalumacityschools.org,,,,,,56,High School District,,,,,,,,,,,38.228942,-122.64365,Gary,Callahan,gcallahan@petk12.org,,,,,,,2016-08-17
43104390113431,S,University Preparatory Academy Charter,Santa Clara County Office of Education,Santa Clara,69,74,535.0,546.0,537.0,46.0,43104390113431,691035.0,12016.0,Active,Santa Clara,Santa Clara County Office of Education,University Preparatory Academy Charter,2315 Canoas Garden Avenue,2315 Canoas Garden Ave.,San Jose,95125-2005,CA,2315 Canoas Garden Avenue,2315 Canoas Garden Ave.,San Jose,95125-2005,CA,(408) 723-1839,,www.upasv.org,2007-08-20,,1.0,0844,Directly funded,0,County Office of Education (COE),66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,N,0.0,37.292255,-121.87392,Daniel,Ordaz,ordazdan@gmail.com,,,,,,,2015-06-18
30664643030210,S,Capistrano Valley High,Capistrano Unified,Orange,650,331,542.0,558.0,537.0,227.0,30664643030210,607440.0,685.0,Active,Orange,Capistrano Unified,Capistrano Valley High,26301 Via Escolar,26301 Via Escolar,Mission Viejo,92692-3999,CA,26301 Via Escolar,26301 Via Escolar,Mission Viejo,92692-3999,CA,(949) 364-6100,,www.cvhs.com,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.542549,-117.67324,Josh,Hill,jjhill@capousd.org,,,,,,,2015-09-02
30665140000000,D,,Fullerton Joint Union High,Orange,3574,1831,534.0,563.0,537.0,1157.0,30665140000000,614760.0,,Active,Orange,Fullerton Joint Union High,,1051 West Bastanchury Road,1051 West Bastanchury Rd.,Fullerton,92833-2247,CA,1051 West Bastanchury Road,1051 West Bastanchury Rd.,Fullerton,92833-2247,CA,(714) 870-2800,,www.fjuhsd.k12.ca.us,,,,,,56,High School District,,,,,,,,,,,33.888529,-117.94332,Scott,Scambray,sscambray@fjuhsd.org,,,,,,,2015-10-26
56726525630298,S,El Camino High,Ventura Unified,Ventura,89,30,563.0,515.0,537.0,23.0,56726525630298,640980.0,1880.0,Active,Ventura,Ventura Unified,El Camino High,61 Day Road,61 Day Rd.,Ventura,93023-2037,CA,61 Day Road,61 Day Rd.,Ventura,93023-2037,CA,(805) 289-7955,,www.venturausd.org/elcamino.htm,1992-09-08,,0.0,,,54,Unified School District,63.0,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,9-12,9-12,N,0.0,34.277367,-119.22678,Cheryl,Burns,cheryl.burns@venturausd.org,,,,,,,2015-06-18
19645680000000,D,,Glendale Unified,Los Angeles,2322,1071,533.0,574.0,538.0,706.0,19645680000000,615240.0,,Active,Los Angeles,Glendale Unified,,223 North Jackson Street,223 North Jackson St.,Glendale,91206-4334,CA,223 North Jackson Street,223 North Jackson St.,Glendale,91206-4334,CA,(818) 241-3111,,www.gusd.net,,,,,,54,Unified School District,,,,,,,,,,,34.148573999999996,-118.25017,Winfred,Roberson,wroberson@gusd.net,,,,,,,2016-03-24
41690620119503,S,Everest Public High,Sequoia Union High,San Mateo,97,53,553.0,551.0,538.0,36.0,41690620119503,636390.0,12395.0,Active,San Mateo,Sequoia Union High,Everest Public High,455 Fifth Avenue,455 Fifth Ave.,Redwood City,94063-3727,CA,455 Fifth Avenue,455 Fifth Ave.,Redwood City,94063-3727,CA,(650) 366-1050,,http://everest.summitps.org,2009-08-24,,1.0,1070,Directly funded,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.473774,-122.20386,Christopher,Lewine,clewine@summitps.org,,,,,,,2015-06-18
48705244831004,S,Benicia High,Benicia Unified,Solano,396,183,554.0,560.0,538.0,126.0,48705244831004,604620.0,422.0,Active,Solano,Benicia Unified,Benicia High,1101 Military West,1101 Military West,Benicia,94510-2428,CA,1101 Military West,1101 Military West,Benicia,94510-2428,CA,(707) 747-8325,,www.beniciaunified.org/bhs,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,7-12,N,0.0,38.062989,-122.17349,Brianna,Kleinschmidt,bkleinschmidt@beniciaunified.org,,,,,,,2016-08-24
43694274335907,S,Piedmont Hills High,East Side Union High,Santa Clara,535,364,527.0,570.0,538.0,233.0,43694274335907,611820.0,1307.0,Active,Santa Clara,East Side Union High,Piedmont Hills High,1377 Piedmont Road,1377 Piedmont Rd.,San Jose,95132-2497,CA,1377 Piedmont Road,1377 Piedmont Rd.,San Jose,95132-2497,CA,(408) 347-3800,,,1965-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,1.0,37.403788,-121.84899,Traci,Williams,williamst@esuhsd.org,,,,,,,2015-06-18
37735510000000,D,,Carlsbad Unified,San Diego,777,414,555.0,564.0,538.0,298.0,37735510000000,607500.0,,Active,San Diego,Carlsbad Unified,,6225 El Camino Real,6225 El Camino Real,Carlsbad,92009-1604,CA,6225 El Camino Real,6225 El Camino Real,Carlsbad,92009-1604,CA,(760) 331-5000,,www.carlsbadusd.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,33.122838,-117.26674,Benjamin,Churchill,bchurchill@carlsbadusd.net,,,,,,,2016-08-15
48705240000000,D,,Benicia Unified,Solano,443,183,554.0,560.0,538.0,126.0,48705240000000,604620.0,,Active,Solano,Benicia Unified,,350 East K Street,350 East K St.,Benicia,94510-3437,CA,350 East K Street,350 East K St.,Benicia,94510-3437,CA,(707) 747-8300,,www.beniciaunified.org,,,,,,54,Unified School District,,,,,,,,,,,38.055399,-122.16146,Charles,Young,cyoung@beniciaunified.org,,,,,,,2015-10-06
37735513730694,S,Carlsbad High,Carlsbad Unified,San Diego,711,414,555.0,564.0,538.0,298.0,37735513730694,607500.0,709.0,Active,San Diego,Carlsbad Unified,Carlsbad High,3557 Monroe Street,3557 Monroe St.,Carlsbad,92008-2729,CA,6225 El Camino Real,6225 El Camino Real,Carlsbad,92009,CA,(760) 331-5100,,www.carlsbadusd.k12.ca.us,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.162399,-117.32698,Joshua,Porter,jporter@carlsbadusd.net,,,,,,,2015-06-18
34673303433216,S,Folsom High,Folsom-Cordova Unified,Sacramento,486,300,550.0,573.0,538.0,228.0,34673303433216,613890.0,1570.0,Active,Sacramento,Folsom-Cordova Unified,Folsom High,1655 Iron Point Road,1655 Iron Point Rd.,Folsom,95630-3053,CA,1655 Iron Point Road,1655 Iron Point Rd.,Folsom,95630-3053,CA,(916) 294-2400,,www.fcusd.org,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,38.64949,-121.15518,Howard,Cadenhead,hcadenhead@fcusd.org,,,,,,,2015-07-09
30666213030046,S,Canyon High,Orange Unified,Orange,568,315,533.0,549.0,539.0,204.0,30666213030046,628650.0,4421.0,Active,Orange,Orange Unified,Canyon High,220 South Imperial Highway,220 South Imperial Hwy.,Anaheim,92807-3945,CA,220 South Imperial Highway,220 South Imperial Hwy.,Anaheim,92807-3945,CA,(714) 532-8000,,www.orangeusd.k12.ca.us/schools/high/canyon/index.asp,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.847914,-117.79,James,Abercrombie,jabercrombie@orangeusd.org,,,,,,,2015-07-03
33751923330917,S,Temecula Preparatory,Temecula Valley Unified,Riverside,54,44,548.0,524.0,539.0,30.0,33751923330917,600028.0,8564.0,Active,Riverside,Temecula Valley Unified,Temecula Preparatory,35777 Abelia Street,35777 Abelia St.,Winchester,92596-8450,CA,35777 Abelia Street,35777 Abelia St.,Winchester,92596-8450,CA,(951) 926-6776,,www.temeculaprep.com,2000-09-05,,1.0,0284,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,N,0.0,33.60424,-117.0857,Karen,Henson,khenson@temeculaprep.com,Tim,Bagby,tbagby@temeculaprep.com,Cindy,Woodruff,cwoodruff@temeculaprep.com,2016-07-20
19645681996131,S,Anderson W. Clark Magnet High,Glendale Unified,Los Angeles,260,171,523.0,580.0,539.0,119.0,19645681996131,615240.0,7518.0,Active,Los Angeles,Glendale Unified,Anderson W. Clark Magnet High,4747 New York Avenue,4747 New York Ave.,La Crescenta,91214-1841,CA,4747 New York Avenue,4747 New York Ave.,La Crescenta,91214-1841,CA,(818) 248-8324,,,1998-09-08,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,1.0,34.236926,-118.25305,Lena,Kortoshian,lkortoshian@gusd.net,,,,,,,2016-10-05
40688090000000,D,,San Luis Coastal Unified,San Luis Obispo,646,303,565.0,565.0,539.0,215.0,40688090000000,634800.0,,Active,San Luis Obispo,San Luis Coastal Unified,,1500 Lizzie Street,1500 Lizzie St.,San Luis Obispo,93401-3062,CA,1500 Lizzie Street,1500 Lizzie St.,San Luis Obispo,93401-3062,CA,(805) 549-1200,,www.slcusd.org,,,,,,54,Unified School District,,,,,,,,,,,35.279587,-120.64949,Eric,Prater,eprater@slcusd.org,,,,,,,2015-06-23
19651360102475,S,West Ranch High,William S. Hart Union High,Los Angeles,556,395,530.0,554.0,539.0,268.0,19651360102475,642510.0,10914.0,Active,Los Angeles,William S. Hart Union High,West Ranch High,26255 West Valencia Boulevard,26255 West Valencia Blvd.,Valencia,91381-0664,CA,26255 West Valencia Boulevard,26255 West Valencia Blvd.,Valencia,91381-0664,CA,(661) 222-1220,,www.westranchhighschool.com,2004-08-16,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.403527,-118.59608,Mark,Crawford,mtcrawford@hartdistrict.org,,,,,,,2016-08-22
19650601939602,S,West High,Torrance Unified,Los Angeles,530,329,532.0,588.0,539.0,232.0,19650601939602,639420.0,6580.0,Active,Los Angeles,Torrance Unified,West High,20401 Victor Street,20401 Victor St.,Torrance,90503-2255,CA,20401 Victor Street,20401 Victor St.,Torrance,90503-2255,CA,(310) 533-4299,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.846515,-118.3667,Pamela,Metz,pmetz@tusd.org,Jim,Evans,evans.jim@tusd.org,Mark,Roulette,roulette.mark@tusd.org,2016-08-04
29663572930048,S,Bear River High,Nevada Joint Union High,Nevada,156,70,555.0,555.0,540.0,57.0,29663572930048,626880.0,8918.0,Active,Nevada,Nevada Joint Union High,Bear River High,11130 Magnolia Road,11130 Magnolia Rd.,Grass Valley,95949-8366,CA,11130 Magnolia Road,11130 Magnolia Rd.,Grass Valley,95949-8366,CA,(530) 268-3700,,www.nuhsd.org/schools/brhs,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,39.068278,-121.01056,Amy,Besler,abesler@njuhsd.com,,,,,,,2015-11-25
43694014330866,S,Branham High,Campbell Union High,Santa Clara,349,216,539.0,543.0,540.0,137.0,43694014330866,607230.0,8350.0,Active,Santa Clara,Campbell Union High,Branham High,1570 Branham Lane,1570 Branham Ln.,San Jose,95118-2201,CA,1570 Branham Lane,1570 Branham Ln.,San Jose,95118-2201,CA,(408) 626-3407,,www.branham.cuhsd.org,1999-08-16,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.254576,-121.89957,Cheryl,Lawton,clawton@cuhsd.org,,,,,,,2016-07-19
12626871230705,S,Arcata High,Northern Humboldt Union High,Humboldt,206,97,574.0,555.0,540.0,75.0,12626871230705,603030.0,238.0,Active,Humboldt,Northern Humboldt Union High,Arcata High,1720 M Street,1720 M St.,Arcata,95521-5741,CA,1720 M Street,1720 M St.,Arcata,95521-5741,CA,(707) 825-2400,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,40.875686,-124.08991,Dave,Navarre,dnavarre@nohum.k12.ca.us,,,,,,,2015-06-18
23656152330413,S,Redwood Academy of Ukiah,Ukiah Unified,Mendocino,18,13,566.0,552.0,540.0,11.0,23656152330413,640300.0,8520.0,Active,Mendocino,Ukiah Unified,Redwood Academy of Ukiah,1059 North State Street,1059 North State St.,Ukiah,95482-3413,CA,1059 North State Street,1059 North State St.,Ukiah,95482-3413,CA,(707) 467-0500,,www.caredwoods.org,2000-09-01,,1.0,0271,Directly funded,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,N,0.0,39.164319,-123.21025,Elna,Gordon,egordon@redwoodacademy.org,,,,,,,2015-06-18
56737595637004,S,Thousand Oaks High,Conejo Valley Unified,Ventura,539,327,543.0,559.0,540.0,227.0,56737595637004,609640.0,1024.0,Active,Ventura,Conejo Valley Unified,Thousand Oaks High,2323 North Moorpark Road,2323 North Moorpark Rd.,Thousand Oaks,91360-3198,CA,2323 North Moorpark Road,2323 North Moorpark Rd.,Thousand Oaks,91360-3198,CA,(805) 495-7491,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,34.211003,-118.86841,Lou,Lichtl,llichtl@conejousd.org,Danielle,Oliveri,doliveri@conejousd.org,,,,2015-07-08
19734521937564,S,John A. Rowland High,Rowland Unified,Los Angeles,620,317,535.0,597.0,541.0,221.0,19734521937564,633750.0,5204.0,Active,Los Angeles,Rowland Unified,John A. Rowland High,2000 South Otterbein Street,2000 South Otterbein St.,Rowland Heights,91748-3949,CA,2000 South Otterbein Street,2000 South Otterbein St.,Rowland Heights,91748-3949,CA,(626) 965-3448,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.98244,-117.88431,Mitch,Brunyer,rbrunyer@rowlandschools.org,,,,,,,2016-08-23
5615560000000,D,,Bret Harte Union High,Calaveras,182,60,547.0,550.0,541.0,43.0,5615560000000,605940.0,,Active,Calaveras,Bret Harte Union High,,323 South Main Street,323 South Main St.,Angels Camp,95221,CA,PO Box 7000,PO Box 7000,Angels Camp,95221,CA,(209) 736-8340,,http://bhuhsd-ca.schoolloop.com/,,,,,,56,High School District,,,,,,,,,,,38.078506,-120.55249,Michael,Chimente,mchimente@bhuhsd.k12.ca.us,,,,,,,2015-06-23
5615560532507,S,Bret Harte Union High,Bret Harte Union High,Calaveras,163,60,547.0,550.0,541.0,43.0,5615560532507,605940.0,537.0,Active,Calaveras,Bret Harte Union High,Bret Harte Union High,364 Murphys Grade Road,364 Murphys Grade Rd.,Angels Camp,95221-0208,CA,PO Box 208,PO Box 208,Altaville,95221-0208,CA,(209) 736-2507,,http://bhhs-bhuhsd-ca.schoolloop.com/,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,38.081079,-120.55182,Kylee,Luchetti,kluchetti@bhuhsd.k12.ca.us,,,,,,,2016-09-29
50710430107136,S,Whitmore Charter High,Ceres Unified,Stanislaus,40,18,561.0,522.0,542.0,11.0,50710430107136,608130.0,11488.0,Active,Stanislaus,Ceres Unified,Whitmore Charter High,3435 Don Pedro Road,3435 Don Pedro Rd.,Ceres,95307-9436,CA,PO Box 307,PO Box 307,Ceres,95307,CA,(209) 556-1617,,www.ceres.k12.ca.us/wcs,2004-08-11,,1.0,0658,Locally funded,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,37.583917,-120.93328,Sarah,Olson,saolson@ceres.k12.ca.us,,,,,,,2016-08-31
9618530930081,S,Oak Ridge High,El Dorado Union High,El Dorado,563,386,546.0,570.0,542.0,280.0,9618530930081,612070.0,7279.0,Active,El Dorado,El Dorado Union High,Oak Ridge High,1120 Harvard Way,1120 Harvard Way,El Dorado Hills,95762-4324,CA,1120 Harvard Way,1120 Harvard Way,El Dorado Hills,95762-4324,CA,(916) 933-6980,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,38.681693,-121.07067,Aaron,Palm,apalm@eduhsd.net,,,,,,,2016-08-23
56737595633748,S,Newbury Park High,Conejo Valley Unified,Ventura,638,396,555.0,570.0,542.0,276.0,56737595633748,609640.0,1020.0,Active,Ventura,Conejo Valley Unified,Newbury Park High,456 North Reino Road,456 North Reino Rd.,Newbury Park,91320-3798,CA,456 North Reino Road,456 North Reino Rd.,Newbury Park,91320-3798,CA,(805) 498-3676,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.185332,-118.95398,Bennett,Wutkee,bwutkee@conejousd.org,Josh,Eby,jeby@conejousd.org,,,,2015-06-18
37683463731007,S,La Costa Canyon High,San Dieguito Union High,San Diego,537,357,542.0,574.0,542.0,264.0,37683463731007,634380.0,6516.0,Active,San Diego,San Dieguito Union High,La Costa Canyon High,1 Maverick Way,1 Maverick Way,Encinitas,92009,CA,710 Encinitas Boulevard,710 Encinitas Blvd.,Encinitas,92024,CA,(760) 436-6136,,,1996-09-03,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.075076,-117.23236,Bryan,Marcus,bryan.marcus@sduhsd.net,,,,,,,2015-06-18
